date,pk,pitcher_id,name,team,opp,home,hand,season_so,season_bf,season_gs,season_ip,prior_so,prior_bf,bf_l5,bf_season,exp_bf,p_pit,f_pit,lineup_src,lineup_n,lineup_k,f_lineup,pk_pa,exp_k,p_over_3.5,p_over_4.5,p_over_5.5,p_over_6.5,p_over_7.5,p_over_8.5,line_dk,over_dk,under_dk,line_fd,over_fd,under_fd,line_mgm,over_mgm,under_mgm,line_czr,over_czr,under_czr,alts,cons_line,p_over_cons,fair_over,fair_under,best_side,best_book,best_line,best_price,best_edge,odds_at,built_at,src,lock_lineup_n,lock_lineup_k,lock_f_lineup,lock_pk_pa,lock_exp_k,lock_p_over_3.5,lock_p_over_4.5,lock_p_over_5.5,lock_p_over_6.5,lock_p_over_7.5,lock_p_over_8.5,lock_cons_line,lock_p_over_cons,lock_fair_over,lock_fair_under,lock_best_side,lock_best_book,lock_best_line,lock_best_price,lock_best_edge,lock_odds_at,lock_built_at,started,k_actual,bf_actual,ip_actual,over_cons,best_result,lock_over_cons,lock_best_result,graded_at
2026-08-20,824074,695611,Gage Jump,Athletics,Kansas City Royals,0,L,85,338,15,78.0,0,0,22.25,22.41,22.29,0.2402,1.086,confirmed,9,0.192,0.869,0.2093,4.55,0.6666,0.4841,0.3139,0.1818,0.0943,0.044,4.5,-145,113,4.5,-148,116,4.5,-155,105,,,,"{""fd"":{""2.5"":[-1400,null],""3.5"":[-400,null],""4.5"":[-148,null],""5.5"":[144,null],""6.5"":[300,null],""7.5"":[600,null]},""czr"":{""2.5"":[-2000,null],""3.5"":[-420,null],""4.5"":[-162,null],""5.5"":[129,null],""6.5"":[255,null],""7.5"":[500,null],""8.5"":[1000,null]},""dk"":{""2.5"":[-970,null],""3.5"":[-341,null],""4.5"":[-145,null],""5.5"":[146,null],""6.5"":[300,null],""7.5"":[630,null],""8.5"":[1280,null]},""mgm"":{""6.5"":[250,null],""2.5"":[-900,null],""4.5"":[-155,null],""3.5"":[-325,null],""5.5"":[130,null]}}",4.5,0.4841,+107,-107,under,fd,4.5,116,0.0791,2026-08-20T15:31:50Z,2026-08-20T15:31:50Z,morning,9,0.192,0.869,0.2093,4.56,0.6667,0.4842,0.3141,0.1819,0.0944,0.0441,4.5,0.4842,+107,-107,under,fd,4.5,116,0.0789,2026-08-20T15:31:50Z,2026-08-20T16:01:51Z,1,3,23,4.0,0,W,0,W,2026-08-21T05:31:58Z
2026-08-20,824074,677976,Randy Dobnak,Kansas City Royals,Athletics,1,R,25,176,6,41.7,1,19,22.5,22.26,22.44,0.1763,0.798,confirmed,9,0.2096,0.948,0.1667,3.63,0.4925,0.3053,0.1663,0.0801,0.0344,0.0133,3.5,119,-152,3.5,122,-156,3.5,105,-155,,,,"{""fd"":{""2.5"":[-265,null],""3.5"":[122,null],""4.5"":[280,null],""5.5"":[600,null]},""czr"":{""1.5"":[-1250,null],""2.5"":[-245,null],""3.5"":[111,null],""4.5"":[250,null],""5.5"":[600,null]},""dk"":{""1.5"":[-720,null],""2.5"":[-215,null],""3.5"":[122,null],""4.5"":[288,null],""5.5"":[650,null],""6.5"":[1460,null]},""mgm"":{""2.5"":[-210,null],""6.5"":[850,null],""4.5"":[230,null],""3.5"":[110,null],""5.5"":[450,null]}}",3.5,0.4925,+103,-103,over,fd,3.5,122,0.0675,2026-08-20T15:31:50Z,2026-08-20T15:31:50Z,morning,9,0.2096,0.948,0.1667,3.63,0.4925,0.3053,0.1663,0.0801,0.0344,0.0133,3.5,0.4925,+103,-103,over,fd,3.5,122,0.0675,2026-08-20T15:31:50Z,2026-08-20T16:01:51Z,1,4,20,4.0,1,W,1,W,2026-08-21T05:31:58Z
2026-08-20,824589,656550,Grant Holmes,Atlanta Braves,Chicago White Sox,0,R,97,507,23,117.7,123,492,21.62,21.17,21.51,0.2056,0.93,confirmed,9,0.2283,1.033,0.2124,4.62,0.6774,0.4966,0.3255,0.1907,0.1002,0.0473,4.5,106,-135,4.5,116,-148,4.5,-110,-135,,,,"{""dk"":{""1.5"":[-3200,null],""2.5"":[-680,null],""3.5"":[-230,null],""4.5"":[106,null],""5.5"":[244,null],""6.5"":[565,null],""7.5"":[1320,null]},""fd"":{""2.5"":[-700,null],""3.5"":[-230,null],""4.5"":[116,null],""5.5"":[240,null],""6.5"":[520,null]},""czr"":{""2.5"":[-750,null],""3.5"":[-213,null],""4.5"":[107,null],""5.5"":[230,null],""6.5"":[500,null],""7.5"":[1000,null]},""mgm"":{""5.5"":[200,null],""6.5"":[390,null],""4.5"":[-105,null],""3.5"":[-235,null],""2.5"":[-625,null]}}",4.5,0.4966,+101,-101,over,fd,4.5,116,0.0597,2026-08-20T15:31:50Z,2026-08-20T15:31:50Z,morning,9,0.2283,1.033,0.2124,4.62,0.6776,0.4968,0.3257,0.1909,0.1003,0.0474,4.5,0.4968,+101,-101,over,fd,4.5,116,0.0599,2026-08-20T15:31:50Z,2026-08-20T16:01:51Z,1,3,22,6.0,0,L,0,L,2026-08-21T05:31:58Z
2026-08-20,824589,641743,Anthony Kay,Chicago White Sox,Atlanta Braves,1,L,98,541,23,121.3,0,0,21.75,22.09,21.84,0.1919,0.868,confirmed,9,0.2183,0.988,0.1895,4.12,0.5909,0.4012,0.2414,0.129,0.0616,0.0264,4.5,112,-142,4.5,122,-156,4.5,-110,-130,,,,"{""dk"":{""1.5"":[-2700,null],""2.5"":[-572,null],""3.5"":[-209,null],""4.5"":[110,null],""5.5"":[246,null],""6.5"":[542,null],""7.5"":[1220,null]},""fd"":{""2.5"":[-650,null],""3.5"":[-225,null],""4.5"":[122,null],""5.5"":[240,null],""6.5"":[520,null]},""czr"":{""2.5"":[-800,null],""3.5"":[-213,null],""4.5"":[109,null],""5.5"":[225,null],""6.5"":[475,null],""7.5"":[1000,null]},""mgm"":{""5.5"":[195,null],""4.5"":[-105,null],""3.5"":[-220,null],""6.5"":[350,null],""2.5"":[-550,null]}}",4.5,0.4012,+149,-149,under,mgm,4.5,-130,0.0798,2026-08-20T15:31:50Z,2026-08-20T15:31:50Z,morning,9,0.2183,0.988,0.1895,4.12,0.5908,0.4012,0.2413,0.129,0.0616,0.0264,4.5,0.4012,+149,-149,under,mgm,4.5,-130,0.0798,2026-08-20T15:31:50Z,2026-08-20T16:01:51Z,1,6,24,6.0,1,L,1,L,2026-08-21T05:31:58Z
2026-08-20,823747,669923,George Kirby,Seattle Mariners,Milwaukee Brewers,0,R,114,567,23,136.7,137,524,24.0,24.41,24.1,0.2139,0.968,previous,9,0.2098,0.949,0.2029,4.82,0.7064,0.531,0.359,0.218,0.1191,0.0588,4.5,-143,112,4.5,-138,108,5.5,125,-185,,,,"{""fd"":{""2.5"":[-1400,null],""3.5"":[-370,null],""4.5"":[-138,null],""5.5"":[148,null],""6.5"":[310,null],""7.5"":[630,null]},""dk"":{""2.5"":[-850,null],""3.5"":[-317,null],""4.5"":[-144,null],""5.5"":[150,null],""6.5"":[311,null],""7.5"":[620,null],""8.5"":[1260,null]},""czr"":{""2.5"":[-1700,null],""3.5"":[-380,null],""4.5"":[-150,null],""5.5"":[136,null],""6.5"":[280,null],""7.5"":[525,null],""8.5"":[1100,null]},""mgm"":{""5.5"":[130,null],""7.5"":[475,null],""4.5"":[-155,null],""6.5"":[260,null],""3.5"":[-350,null]}}",4.5,0.531,-113,+113,under,mgm,5.5,-185,0.0474,2026-08-20T15:31:50Z,2026-08-20T15:31:50Z,morning,9,0.2347,1.062,0.2272,5.4,0.7832,0.6294,0.4604,0.3049,0.1826,0.0991,4.5,0.6294,-170,+170,over,fd,4.5,-138,0.0827,2026-08-20T15:31:50Z,2026-08-20T16:30:33Z,1,3,20,3.3,0,W,0,L,2026-08-21T05:31:58Z
2026-08-20,823747,688107,Robert Gasser,Milwaukee Brewers,Seattle Mariners,1,L,68,314,14,73.3,5,29,23.0,22.31,22.83,0.2159,0.977,previous,9,0.2066,0.934,0.2017,4.59,0.6714,0.4897,0.3194,0.1864,0.0976,0.046,5.5,113,-144,5.5,114,-146,5.5,100,-145,,,,"{""fd"":{""2.5"":[-2500,null],""3.5"":[-560,null],""4.5"":[-215,null],""5.5"":[114,null],""6.5"":[230,null],""7.5"":[480,null]},""dk"":{""2.5"":[-1600,null],""3.5"":[-478,null],""4.5"":[-194,null],""5.5"":[113,null],""6.5"":[233,null],""7.5"":[495,null],""8.5"":[1020,null]},""czr"":{""3.5"":[-500,null],""4.5"":[-190,null],""5.5"":[112,null],""6.5"":[220,null],""7.5"":[425,null],""8.5"":[850,null]},""mgm"":{""4.5"":[-185,null],""5.5"":[110,null],""3.5"":[-400,null],""6.5"":[200,null],""7.5"":[360,null]}}",5.5,0.3194,+213,-213,under,mgm,5.5,-145,0.1385,2026-08-20T15:31:50Z,2026-08-20T15:31:50Z,morning,9,0.1956,0.885,0.1909,4.34,0.6302,0.4433,0.2776,0.1551,0.0776,0.035,5.5,0.2776,+260,-260,under,mgm,5.5,-145,0.1803,2026-08-20T15:31:50Z,2026-08-20T16:01:51Z,1,4,20,3.7,0,W,0,W,2026-08-21T05:31:58Z
2026-08-20,824802,543037,Gerrit Cole,New York Yankees,Baltimore Orioles,0,R,92,353,15,86.7,0,0,24.12,23.24,23.9,0.2463,1.114,previous,9,0.2605,1.179,0.2886,6.86,0.9045,0.8142,0.6883,0.5397,0.3895,0.2577,6.5,-125,-102,6.5,-122,-104,6.5,-130,-110,,,,"{""fd"":{""3.5"":[-2500,null],""4.5"":[-720,null],""5.5"":[-290,null],""6.5"":[-122,null],""7.5"":[158,null],""8.5"":[320,null],""9.5"":[630,null]},""czr"":{""9.5"":[450,null],""4.5"":[-675,null],""5.5"":[-280,null],""6.5"":[-136,null],""7.5"":[146,null],""8.5"":[250,null]},""dk"":{""3.5"":[-1440,null],""4.5"":[-546,null],""5.5"":[-249,null],""6.5"":[-125,null],""7.5"":[153,null],""8.5"":[283,null],""9.5"":[534,null],""10.5"":[1000,null],""11.5"":[1800,null]},""mgm"":{""8.5"":[270,null],""4.5"":[-525,null],""5.5"":[-250,null],""7.5"":[150,null],""6.5"":[-125,null]}}",6.5,0.5397,-117,+117,over,fd,6.5,-122,0.0209,2026-08-20T15:31:50Z,2026-08-20T15:31:50Z,morning,9,0.2527,1.143,0.2803,6.66,0.8931,0.7947,0.6613,0.5086,0.3591,0.232,6.5,0.5086,-104,+104,under,fd,6.5,-104,0.0101,2026-08-20T20:00:38Z,2026-08-20T20:00:38Z,1,8,23,6.0,1,W,1,L,2026-08-21T05:31:58Z
2026-08-20,824802,680694,Kyle Bradish,Baltimore Orioles,New York Yankees,1,R,124,562,24,133.0,47,126,22.62,23.4,22.82,0.2362,1.068,previous,9,0.2472,1.118,0.2634,6.0,0.8443,0.7177,0.5622,0.4022,0.2617,0.1547,5.5,-143,112,5.5,-138,108,5.5,-160,110,,,,"{""fd"":{""2.5"":[-4500,null],""3.5"":[-1000,null],""4.5"":[-350,null],""5.5"":[-138,null],""6.5"":[142,null],""7.5"":[285,null],""8.5"":[600,null]},""czr"":{""9.5"":[850,null],""3.5"":[-1200,null],""4.5"":[-360,null],""5.5"":[-157,null],""6.5"":[125,null],""7.5"":[230,null],""8.5"":[425,null]},""dk"":{""2.5"":[-3200,null],""3.5"":[-820,null],""4.5"":[-324,null],""5.5"":[-146,null],""6.5"":[144,null],""7.5"":[289,null],""8.5"":[587,null],""9.5"":[1200,null]},""mgm"":{""6.5"":[115,null],""5.5"":[-160,null],""7.5"":[210,null],""4.5"":[-300,null],""8.5"":[380,null]}}",5.5,0.5622,-128,+128,over,fd,5.5,-138,0.0155,2026-08-20T15:31:50Z,2026-08-20T15:31:50Z,morning,9,0.2416,1.093,0.2577,5.86,0.8325,0.6999,0.5407,0.3807,0.2434,0.1413,5.5,0.5407,-118,+118,over,mgm,5.5,-135,0.0177,2026-08-20T20:00:38Z,2026-08-20T20:00:38Z,1,5,25,5.7,0,L,0,L,2026-08-21T05:31:58Z
2026-08-20,822861,674841,Andrew Alvarez,Washington Nationals,Texas Rangers,0,L,69,317,10,75.0,20,98,20.88,20.87,20.87,0.2168,0.981,previous,9,0.2333,1.056,0.2289,4.75,0.6988,0.522,0.3493,0.2091,0.1122,0.0541,4.5,-103,-124,4.5,100,-128,4.5,-110,-135,,,,"{""fd"":{""2.5"":[-800,null],""3.5"":[-265,null],""4.5"":[100,null],""5.5"":[200,null],""6.5"":[430,null]},""dk"":{""1.5"":[-2800,null],""2.5"":[-640,null],""3.5"":[-233,null],""4.5"":[-101,null],""5.5"":[216,null],""6.5"":[448,null],""7.5"":[920,null]},""czr"":{""2.5"":[-850,null],""3.5"":[-245,null],""4.5"":[-108,null],""5.5"":[192,null],""6.5"":[400,null],""7.5"":[850,null]},""mgm"":{""3.5"":[-235,null],""4.5"":[-105,null],""5.5"":[190,null],""6.5"":[360,null],""2.5"":[-625,null]}}",4.5,0.522,-109,+109,over,fd,4.5,100,0.0509,2026-08-20T15:31:50Z,2026-08-20T15:31:50Z,morning,9,0.2403,1.087,0.2358,4.89,0.7196,0.5476,0.3744,0.2294,0.1261,0.0624,4.5,0.5476,-121,+121,over,fd,4.5,100,0.0765,2026-08-20T15:31:50Z,2026-08-20T20:45:36Z,1,5,22,5.0,1,W,1,W,2026-08-21T05:31:58Z
2026-08-20,822861,594798,Jacob deGrom,Texas Rangers,Washington Nationals,1,R,147,498,23,120.7,185,669,20.75,21.73,21.0,0.2862,1.295,previous,9,0.1998,0.904,0.2608,5.41,0.7867,0.6354,0.4665,0.3093,0.1849,0.0998,6.5,116,-148,6.5,118,-150,6.5,100,-145,,,,"{""fd"":{""3.5"":[-1600,null],""4.5"":[-480,null],""5.5"":[-205,null],""6.5"":[118,null],""7.5"":[230,null],""8.5"":[450,null]},""dk"":{""3.5"":[-1040,null],""4.5"":[-376,null],""5.5"":[-171,null],""6.5"":[119,null],""7.5"":[238,null],""8.5"":[471,null],""9.5"":[920,null],""10.5"":[1760,null]},""czr"":{""9.5"":[700,null],""3.5"":[-1450,null],""4.5"":[-460,null],""5.5"":[-190,null],""6.5"":[109,null],""7.5"":[200,null],""8.5"":[370,null]},""mgm"":{""8.5"":[350,null],""4.5"":[-400,null],""5.5"":[-190,null],""7.5"":[195,null],""6.5"":[100,null]}}",6.5,0.3093,+223,-223,under,mgm,6.5,-145,0.1487,2026-08-20T15:31:50Z,2026-08-20T15:31:50Z,morning,9,0.2187,0.989,0.2833,5.88,0.8345,0.7044,0.5462,0.3854,0.2466,0.1429,6.5,0.3854,+159,-159,under,mgm,6.5,-145,0.0725,2026-08-20T15:31:50Z,2026-08-20T20:45:36Z,1,10,20,6.0,1,L,1,L,2026-08-21T05:31:58Z
2026-08-20,824153,680570,Grayson Rodriguez,Los Angeles Angels,Houston Astros,0,R,55,271,13,59.0,0,0,20.0,21.02,20.26,0.2106,0.953,previous,9,0.2104,0.952,0.2004,3.96,0.5619,0.3712,0.2162,0.1114,0.0511,0.021,4.5,-132,104,4.5,-113,-113,4.5,-145,100,,,,"{""fd"":{""2.5"":[-1000,null],""3.5"":[-310,null],""4.5"":[-113,null],""5.5"":[186,null],""6.5"":[400,null]},""czr"":{""2.5"":[-1200,null],""3.5"":[-320,null],""4.5"":[-134,null],""5.5"":[155,null],""6.5"":[305,null],""7.5"":[675,null]},""dk"":{""2.5"":[-900,null],""3.5"":[-306,null],""4.5"":[-133,null],""5.5"":[166,null],""6.5"":[354,null],""7.5"":[730,null],""8.5"":[1500,null]},""mgm"":{""4.5"":[-145,null],""2.5"":[-800,null],""3.5"":[-300,null],""6.5"":[270,null],""5.5"":[140,null]}}",4.5,0.3712,+169,-169,under,mgm,4.5,100,0.1708,2026-08-20T15:31:50Z,2026-08-20T15:31:50Z,morning,9,0.2076,0.939,0.1976,3.9,0.5509,0.3603,0.2075,0.1057,0.0479,0.0194,4.5,0.3603,+178,-178,under,mgm,4.5,100,0.1818,2026-08-20T15:31:50Z,2026-08-20T21:00:27Z,1,6,27,7.0,1,L,1,L,2026-08-21T05:31:58Z
2026-08-20,824153,663567,Peter Lambert,Houston Astros,Los Angeles Angels,1,R,117,494,21,118.7,0,0,23.0,23.31,23.08,0.2323,1.051,previous,9,0.2318,1.049,0.2434,5.54,0.7997,0.6527,0.486,0.328,0.2004,0.1108,5.5,-112,-114,5.5,-108,-118,5.5,-120,-120,,,,"{""fd"":{""2.5"":[-3500,null],""3.5"":[-720,null],""4.5"":[-265,null],""5.5"":[-108,null],""6.5"":[190,null],""7.5"":[400,null]},""czr"":{""9.5"":[1400,null],""3.5"":[-675,null],""4.5"":[-250,null],""5.5"":[-115,null],""6.5"":[170,null],""7.5"":[340,null],""8.5"":[625,null]},""dk"":{""2.5"":[-2300,null],""3.5"":[-640,null],""4.5"":[-248,null],""5.5"":[-112,null],""6.5"":[188,null],""7.5"":[386,null],""8.5"":[830,null],""9.5"":[1680,null]},""mgm"":{""4.5"":[-220,null],""7.5"":[300,null],""3.5"":[-500,null],""6.5"":[165,null],""5.5"":[-115,null]}}",5.5,0.486,+106,-106,under,mgm,5.5,-120,0.014,2026-08-20T15:31:50Z,2026-08-20T15:31:50Z,morning,9,0.2213,1.001,0.2326,5.29,0.7711,0.6135,0.4429,0.2888,0.17,0.0905,5.5,0.4429,+126,-126,under,mgm,5.5,-120,0.0571,2026-08-20T15:31:50Z,2026-08-20T20:45:36Z,1,3,22,3.7,0,W,0,W,2026-08-21T05:31:58Z
2026-08-21,823746,519242,Chris Sale,Atlanta Braves,Milwaukee Brewers,0,L,160,517,22,129.0,165,510,21.88,23.31,22.23,0.3054,1.381,confirmed,9,0.2043,0.924,0.2844,6.19,0.8602,0.7433,0.5942,0.4349,0.2899,0.1758,7.5,-117,-109,7.5,-115,-111,7.5,-115,-115,,,,"{""fd"":{""4.5"":[-2200,null],""5.5"":[-620,null],""6.5"":[-265,null],""7.5"":[-115,null],""8.5"":[162,null],""9.5"":[300,null],""10.5"":[600,null]},""dk"":{""4.5"":[-1240,null],""5.5"":[-494,null],""6.5"":[-230,null],""7.5"":[-116,null],""8.5"":[165,null],""9.5"":[312,null],""10.5"":[598,null],""11.5"":[1100,null]},""czr"":{""9.5"":[260,null],""4.5"":[-2000,null],""5.5"":[-530,null],""6.5"":[-235,null],""7.5"":[-129,null],""8.5"":[144,null]},""mgm"":{""5.5"":[-500,null],""8.5"":[155,null],""7.5"":[-118,null],""6.5"":[-235,null],""9.5"":[290,null]}}",7.5,0.2899,+245,-245,under,dk,7.5,-109,0.2184,2026-08-21T18:14:06Z,2026-08-21T18:14:06Z,morning,9,0.2043,0.924,0.2844,6.19,0.8603,0.7434,0.5943,0.435,0.2901,0.1759,7.5,0.2901,+245,-245,under,dk,7.5,-109,0.2182,2026-08-21T18:09:58Z,2026-08-21T18:13:06Z,1,6,25,6.0,0,W,0,W,2026-08-22T05:32:11Z
2026-08-21,823746,694819,Jacob Misiorowski,Milwaukee Brewers,Atlanta Braves,1,R,210,527,23,139.0,87,273,21.75,22.89,22.04,0.3652,1.651,confirmed,9,0.2053,0.928,0.3436,7.48,0.9311,0.8654,0.7649,0.6337,0.4871,0.3449,9.5,106,-135,9.5,110,-140,9.5,110,-150,,,,"{""fd"":{""5.5"":[-3500,null],""6.5"":[-1000,null],""7.5"":[-430,null],""8.5"":[-184,null],""9.5"":[100,null],""10.5"":[196,null],""11.5"":[370,null]},""dk"":{""5.5"":[-1720,null],""6.5"":[-700,null],""7.5"":[-329,null],""8.5"":[-174,null],""9.5"":[106,null],""10.5"":[188,null],""11.5"":[332,null],""12.5"":[610,null],""13.5"":[1080,null]},""czr"":{""9.5"":[101,null],""6.5"":[-850,null],""7.5"":[-325,null],""8.5"":[-170,null]},""mgm"":{""6.5"":[-650,null],""7.5"":[-325,null],""10.5"":[200,null],""8.5"":[-165,null],""9.5"":[110,null]}}",9.5,0.2242,+346,-346,under,dk,9.5,-135,0.2338,2026-08-21T18:14:06Z,2026-08-21T18:14:06Z,morning,9,0.2053,0.928,0.3436,7.48,0.9311,0.8654,0.7649,0.6338,0.4871,0.3449,9.5,0.2242,+346,-346,under,dk,9.5,-130,0.2427,2026-08-21T18:09:58Z,2026-08-21T18:13:06Z,1,6,23,6.0,0,W,0,W,2026-08-22T05:32:11Z
2026-08-21,823420,666200,Jesús Luzardo,Philadelphia Phillies,St. Louis Cardinals,1,L,185,621,25,150.3,216,758,25.88,24.49,25.53,0.2915,1.318,previous,9,0.2025,0.915,0.2689,6.93,0.9088,0.8195,0.6949,0.5477,0.3983,0.2662,7.5,-104,-123,7.5,114,-146,7.5,110,-150,,,,"{""fd"":{""4.5"":[-1400,null],""5.5"":[-460,null],""6.5"":[-200,null],""7.5"":[114,null],""8.5"":[200,null],""9.5"":[390,null]},""dk"":{""3.5"":[-3400,null],""4.5"":[-1020,null],""5.5"":[-423,null],""6.5"":[-204,null],""7.5"":[-104,null],""8.5"":[187,null],""9.5"":[362,null],""10.5"":[710,null],""11.5"":[1340,null]},""czr"":{""9.5"":[330,null],""4.5"":[-1250,null],""5.5"":[-400,null],""6.5"":[-182,null],""7.5"":[103,null],""8.5"":[180,null]},""mgm"":{""9.5"":[333,null],""7.5"":[105,null],""8.5"":[195,null],""5.5"":[-325,null],""6.5"":[-175,null]}}",7.5,0.3983,+151,-151,under,dk,7.5,-123,0.082,2026-08-21T18:14:06Z,2026-08-21T18:14:06Z,morning,9,0.2048,0.926,0.2718,7.0,0.9127,0.8262,0.7044,0.5589,0.4096,0.276,7.5,0.4096,+144,-144,under,dk,7.5,-123,0.0708,2026-08-21T18:14:06Z,2026-08-21T19:14:21Z,1,9,24,5.7,1,L,1,L,2026-08-22T05:32:11Z
2026-08-21,823510,689254,Mason Fluharty,Toronto Blue Jays,New York Yankees,0,L,56,213,3,51.0,56,215,5.67,13.72,7.68,0.2526,1.142,previous,9,0.2424,1.096,0.2757,2.22,0.2007,0.0874,0.0327,0.0106,0.003,0.0008,,,,,,,,,,,,,,,,,,,,,,,2026-08-21T18:14:06Z,2026-08-21T18:14:06Z,morning,9,0.2439,1.103,0.2774,2.23,0.2034,0.0891,0.0335,0.0109,0.0031,0.0008,,,,,,,,,,2026-08-21T18:14:06Z,2026-08-21T20:29:53Z,1,0,4,0.7,,,,,2026-08-22T05:32:11Z
2026-08-21,823510,693645,Cam Schlittler,New York Yankees,Toronto Blue Jays,1,R,189,602,26,152.0,84,304,23.5,23.23,23.43,0.2991,1.352,previous,9,0.1849,0.836,0.2542,5.79,0.8249,0.6888,0.5275,0.3677,0.2325,0.1334,6.5,-118,-108,6.5,-111,-115,6.5,-120,-110,,,,"{""fd"":{""3.5"":[-3000,null],""4.5"":[-700,null],""5.5"":[-280,null],""6.5"":[-111,null],""7.5"":[172,null],""8.5"":[340,null],""9.5"":[680,null]},""dk"":{""3.5"":[-1660,null],""4.5"":[-565,null],""5.5"":[-243,null],""6.5"":[-117,null],""7.5"":[167,null],""8.5"":[332,null],""9.5"":[660,null],""10.5"":[1280,null]},""czr"":{""9.5"":[500,null],""4.5"":[-675,null],""5.5"":[-260,null],""6.5"":[-121,null],""7.5"":[150,null],""8.5"":[280,null]},""mgm"":{""8.5"":[290,null],""6.5"":[-125,null],""4.5"":[-525,null],""7.5"":[150,null],""5.5"":[-250,null]}}",6.5,0.3677,+172,-172,under,dk,6.5,-108,0.1427,2026-08-21T18:14:06Z,2026-08-21T18:14:06Z,morning,9,0.193,0.873,0.2644,6.02,0.8461,0.7205,0.5657,0.4057,0.2647,0.157,6.5,0.4057,+146,-146,under,dk,6.5,-108,0.1047,2026-08-21T18:14:06Z,2026-08-21T20:29:53Z,1,4,25,6.0,0,W,0,W,2026-08-22T05:32:11Z
2026-08-21,824721,657277,Logan Webb,San Francisco Giants,Boston Red Sox,0,R,110,560,22,139.0,224,856,24.88,24.97,24.9,0.2116,0.957,previous,9,0.2069,0.935,0.1977,4.9,0.7167,0.5436,0.3716,0.2286,0.1268,0.0636,4.5,-114,-112,4.5,-115,-111,4.5,-110,-120,,,,"{""fd"":{""2.5"":[-1000,null],""3.5"":[-310,null],""4.5"":[-115,null],""5.5"":[180,null],""6.5"":[390,null]},""dk"":{""1.5"":[-3300,null],""2.5"":[-710,null],""3.5"":[-261,null],""4.5"":[-112,null],""5.5"":[188,null],""6.5"":[386,null],""7.5"":[780,null],""8.5"":[1620,null]},""czr"":{""2.5"":[-1000,null],""3.5"":[-320,null],""4.5"":[-125,null],""5.5"":[168,null],""6.5"":[350,null],""7.5"":[700,null]},""mgm"":{""5.5"":[185,null],""2.5"":[-625,null],""3.5"":[-235,null],""4.5"":[-110,null],""6.5"":[360,null]}}",4.5,0.5436,-119,+119,over,mgm,4.5,-110,0.0537,2026-08-21T18:14:06Z,2026-08-21T18:14:06Z,morning,9,0.1987,0.898,0.1899,4.7,0.6876,0.5085,0.3378,0.2014,0.1081,0.0525,4.5,0.5085,-103,+103,over,mgm,4.5,-110,0.0187,2026-08-21T18:14:06Z,2026-08-21T19:29:14Z,1,2,18,2.7,0,L,0,L,2026-08-22T05:32:11Z
2026-08-21,824721,543243,Sonny Gray,Boston Red Sox,San Francisco Giants,1,R,117,536,23,132.7,201,753,24.88,23.25,24.47,0.2289,1.035,previous,9,0.2142,0.968,0.2217,5.27,0.7675,0.6083,0.4377,0.2845,0.1671,0.0888,5.5,-110,-116,5.5,-104,-122,5.5,-115,-115,,,,"{""fd"":{""2.5"":[-3500,null],""3.5"":[-700,null],""4.5"":[-265,null],""5.5"":[-104,null],""6.5"":[196,null],""7.5"":[400,null]},""dk"":{""2.5"":[-2300,null],""3.5"":[-620,null],""4.5"":[-243,null],""5.5"":[-110,null],""6.5"":[193,null],""7.5"":[400,null],""8.5"":[800,null],""9.5"":[1580,null]},""czr"":{""9.5"":[1200,null],""3.5"":[-675,null],""4.5"":[-250,null],""5.5"":[-117,null],""6.5"":[168,null],""7.5"":[325,null],""8.5"":[625,null]},""mgm"":{""5.5"":[-115,null],""4.5"":[-235,null],""3.5"":[-525,null],""7.5"":[320,null],""6.5"":[165,null]}}",5.5,0.4377,+128,-128,under,mgm,5.5,-115,0.0623,2026-08-21T18:14:06Z,2026-08-21T18:14:06Z,morning,9,0.2142,0.968,0.2217,5.27,0.7675,0.6084,0.4377,0.2845,0.1671,0.0889,5.5,0.4377,+128,-128,under,mgm,5.5,-115,0.0623,2026-08-21T18:14:06Z,2026-08-21T19:14:21Z,1,6,27,6.0,1,L,1,L,2026-08-22T05:32:11Z
2026-08-21,823830,695418,Brad Lord,Washington Nationals,Miami Marlins,0,R,57,269,3,62.3,108,546,9.67,15.72,11.18,0.2086,0.943,previous,9,0.2157,0.975,0.2033,2.22,0.1955,0.0825,0.0298,0.0093,0.0025,0.0006,2.5,-112,-114,2.5,-104,-122,2.5,-110,-120,,,,"{""fd"":{""2.5"":[-104,null],""3.5"":[240,null],""4.5"":[600,null]},""dk"":{""0.5"":[-2100,null],""1.5"":[-336,null],""2.5"":[-112,null],""3.5"":[233,null],""4.5"":[587,null],""5.5"":[1480,null]},""czr"":{""1.5"":[-420,null],""2.5"":[-121,null],""3.5"":[215,null],""4.5"":[550,null]},""mgm"":{""4.5"":[625,null],""2.5"":[-110,null],""6.5"":[1350,null],""5.5"":[1200,null],""3.5"":[260,null]}}",2.5,0.389,+157,-157,under,dk,2.5,-114,0.1089,2026-08-21T18:14:06Z,2026-08-21T18:14:06Z,morning,9,0.2256,1.02,0.2128,2.32,0.2168,0.0951,0.0357,0.0116,0.0033,0.0008,2.5,0.4161,+140,-140,under,dk,2.5,-114,0.0818,2026-08-21T18:14:06Z,2026-08-21T19:29:14Z,1,1,10,2.7,0,W,0,W,2026-08-22T05:32:11Z
